isoCode,date,ageRange,peopleVaccinatedPer100,peopleFullyVaccinatedPer100,peopleBoosterPer100
NOR,2023-06-16,70-79,95.91,96.1,93.24
NOR,2023-06-16,80+,94.69,94.51,91.32
NOR,2023-06-23,0-17,31.4,13.36,0.0
NOR,2023-06-23,18-24,93.09,88.5,48.61
NOR,2023-06-23,25-49,89.81,86.81,56.21
NOR,2023-06-23,50-59,93.96,92.92,80.45
NOR,2023-06-23,60-69,95.83,95.58,89.21
NOR,2023-06-23,70-79,95.91,96.1,93.24
NOR,2023-06-23,80+,94.69,94.51,91.32
NOR,2023-06-30,0-17,31.4,13.36,0.0
NOR,2023-06-30,18-24,93.09,88.5,48.62
NOR,2023-06-30,25-49,89.81,86.81,56.21
NOR,2023-06-30,50-59,93.96,92.92,80.45
NOR,2023-06-30,60-69,95.83,95.58,89.21
NOR,2023-06-30,70-79,95.91,96.1,93.24
NOR,2023-06-30,80+,94.69,94.51,91.33
NOR,2023-07-07,0-17,31.4,13.36,0.0
NOR,2023-07-07,18-24,93.09,88.5,48.62
NOR,2023-07-07,25-49,89.81,86.81,56.22
NOR,2023-07-07,50-59,93.96,92.92,80.45
NOR,2023-07-07,60-69,95.83,95.58,89.21
NOR,2023-07-07,70-79,95.91,96.1,93.24
NOR,2023-07-07,80+,94.69,94.51,91.33
NOR,2023-07-14,18-24,93.09,88.5,48.62
NOR,2023-07-14,25-49,89.81,86.81,56.22
NOR,2023-07-14,50-59,93.96,92.92,80.45
NOR,2023-07-14,60-69,95.83,95.58,89.21
NOR,2023-07-14,70-79,95.91,96.1,93.24
NOR,2023-07-14,80+,94.69,94.51,91.33
NOR,2023-07-21,18-24,93.09,88.5,48.62
NOR,2023-07-21,25-49,89.81,86.81,56.22
NOR,2023-07-21,50-59,93.96,92.92,80.45
NOR,2023-07-21,60-69,95.83,95.58,89.21
NOR,2023-07-21,70-79,95.91,96.1,93.25
NOR,2023-07-21,80+,94.69,94.51,91.33
NOR,2023-07-28,0-17,31.4,13.36,0.0
NOR,2023-07-28,18-24,93.09,88.5,48.62
NOR,2023-07-28,25-49,89.81,86.81,56.22
NOR,2023-07-28,50-59,93.96,92.92,80.45
NOR,2023-07-28,60-69,95.83,95.58,89.21
NOR,2023-07-28,70-79,95.91,96.1,93.25
NOR,2023-07-28,80+,94.69,94.51,91.33
NOR,2023-08-04,0-17,31.4,13.36,0.0
NOR,2023-08-04,18-24,93.09,88.5,48.62
NOR,2023-08-04,25-49,89.81,86.81,56.22
NOR,2023-08-04,50-59,93.96,92.92,80.45
NOR,2023-08-04,60-69,95.83,95.58,89.21
NOR,2023-08-04,70-79,95.91,96.1,93.25
NOR,2023-08-04,80+,94.69,94.51,91.33
NOR,2023-08-11,18-24,93.09,88.5,48.62
NOR,2023-08-11,25-49,89.81,86.81,56.22
NOR,2023-08-11,50-59,93.96,92.92,80.45
NOR,2023-08-11,60-69,95.83,95.58,89.21
NOR,2023-08-11,70-79,95.91,96.1,93.25
NOR,2023-08-11,80+,94.69,94.51,91.33
NOR,2023-08-18,0-17,31.4,13.36,0.0
NOR,2023-08-18,18-24,93.09,88.5,48.63
NOR,2023-08-18,25-49,89.81,86.81,56.22
NOR,2023-08-18,50-59,93.96,92.92,80.45
NOR,2023-08-18,60-69,95.83,95.58,89.21
NOR,2023-08-18,70-79,95.91,96.1,93.25
NOR,2023-08-18,80+,94.69,94.51,91.33
NOR,2023-08-25,0-17,31.4,13.36,0.0
NOR,2023-08-25,18-24,93.09,88.5,48.63
NOR,2023-08-25,25-49,89.81,86.81,56.22
NOR,2023-08-25,50-59,93.96,92.92,80.45
NOR,2023-08-25,60-69,95.83,95.58,89.21
NOR,2023-08-25,70-79,95.91,96.1,93.25
NOR,2023-08-25,80+,94.69,94.51,91.33
NOR,2023-09-01,18-24,93.09,88.5,48.63
NOR,2023-09-01,25-49,89.81,86.81,56.22
NOR,2023-09-01,50-59,93.96,92.92,80.45
NOR,2023-09-01,60-69,95.83,95.58,89.21
NOR,2023-09-01,70-79,95.91,96.1,93.25
NOR,2023-09-01,80+,94.69,94.51,91.33
PER,2024-08-14,0-17,73.53,62.41,
PER,2024-08-14,25-49,97.53,,
PER,2024-08-14,50-59,96.23,,
SVK,2021-01-01,18-24,0.0,0.0,0.0
SVK,2021-01-01,25-49,0.01,0.0,0.0
SVK,2021-01-01,50-59,0.01,0.0,0.0
SVK,2021-01-01,60-69,0.0,0.0,0.0
SVK,2021-01-01,70-79,0.0,0.0,0.0
SVK,2021-01-01,80+,0.0,0.0,0.0
SVK,2022-08-05,10-14,18.88,17.35,0.83
SVK,2022-08-05,15-17,43.46,41.4,3.48
SVK,2022-08-05,18-24,59.2,57.31,22.39
SVK,2022-08-05,25-49,55.89,54.79,27.18
SVK,2022-08-05,5-9,3.75,3.13,0.0
SVK,2022-08-05,50-59,63.11,62.45,38.1
SVK,2022-08-05,60-69,71.21,70.67,58.59
SVK,2022-08-05,70-79,71.83,71.71,63.57
SVK,2022-08-05,80+,60.14,59.58,52.36
SVK,2022-08-12,10-14,18.89,17.36,0.84
SVK,2022-08-12,15-17,43.46,41.41,3.51
SVK,2022-08-12,18-24,59.2,57.31,22.43
SVK,2022-08-12,25-49,55.89,54.79,27.2
SVK,2022-08-12,5-9,3.75,3.13,0.0
SVK,2022-08-12,50-59,63.12,62.45,38.11
SVK,2022-08-12,60-69,71.21,70.67,58.6
SVK,2022-08-12,70-79,71.83,71.71,63.57
SVK,2022-08-12,80+,60.14,59.59,52.37
SVK,2022-08-19,10-14,18.89,17.36,0.84
SVK,2022-08-19,15-17,43.47,41.42,3.53
SVK,2022-08-19,18-24,59.21,57.32,22.46
SVK,2022-08-19,25-49,55.89,54.8,27.22
SVK,2022-08-19,5-9,3.76,3.13,0.0
SVK,2022-08-19,50-59,63.12,62.45,38.13
SVK,2022-08-19,60-69,71.21,70.67,58.61
SVK,2022-08-19,70-79,71.83,71.71,63.58
SVK,2022-08-19,80+,60.14,59.59,52.38
SVK,2022-08-26,10-14,18.89,17.37,0.85
SVK,2022-08-26,15-17,43.47,41.42,3.55
SVK,2022-08-26,18-24,59.21,57.32,22.48
SVK,2022-08-26,25-49,55.89,54.8,27.23
SVK,2022-08-26,5-9,3.76,3.14,0.0
SVK,2022-08-26,50-59,63.12,62.46,38.14
SVK,2022-08-26,60-69,71.21,70.67,58.62
SVK,2022-08-26,70-79,71.84,71.71,63.59
SVK,2022-08-26,80+,60.14,59.59,52.39
SVK,2022-09-02,10-14,18.9,17.37,0.85
SVK,2022-09-02,15-17,43.48,41.43,3.56
SVK,2022-09-02,18-24,59.21,57.33,22.49
SVK,2022-09-02,25-49,55.89,54.8,27.24
SVK,2022-09-02,5-9,3.76,3.14,0.0
SVK,2022-09-02,50-59,63.12,62.46,38.14
SVK,2022-09-02,60-69,71.21,70.67,58.62
SVK,2022-09-02,70-79,71.84,71.71,63.59
SVK,2022-09-02,80+,60.14,59.59,52.4
SVK,2022-09-09,10-14,18.9,17.38,0.85
SVK,2022-09-09,15-17,43.48,41.43,3.57
SVK,2022-09-09,18-24,59.22,57.33,22.51
SVK,2022-09-09,25-49,55.9,54.81,27.25
SVK,2022-09-09,5-9,3.76,3.15,0.0
SVK,2022-09-09,50-59,63.12,62.46,38.15
SVK,2022-09-09,60-69,71.21,70.67,58.63
SVK,2022-09-09,70-79,71.84,71.71,63.6
SVK,2022-09-09,80+,60.15,59.59,52.42
SVK,2022-09-16,10-14,18.9,17.38,0.86
SVK,2022-09-16,15-17,43.48,41.43,3.58
SVK,2022-09-16,18-24,59.22,57.33,22.52
SVK,2022-09-16,25-49,55.9,54.81,27.25
SVK,2022-09-16,5-9,3.76,3.15,0.0
SVK,2022-09-16,50-59,63.12,62.46,38.16
SVK,2022-09-16,60-69,71.21,70.68,58.63
SVK,2022-09-16,70-79,71.84,71.71,63.6
SVK,2022-09-16,80+,60.15,59.59,52.43
SVK,2022-09-23,10-14,18.91,17.39,0.86
SVK,2022-09-23,15-17,43.49,41.44,3.58
SVK,2022-09-23,18-24,59.22,57.34,22.53
SVK,2022-09-23,25-49,55.9,54.81,27.26
SVK,2022-09-23,5-9,3.77,3.15,0.0
SVK,2022-09-23,50-59,63.12,62.46,38.17
SVK,2022-09-23,60-69,71.21,70.68,58.64
SVK,2022-09-23,70-79,71.84,71.71,63.61
SVK,2022-09-23,80+,60.16,59.59,52.43
SVK,2022-09-30,10-14,18.91,17.39,0.86
SVK,2022-09-30,15-17,43.49,41.44,3.59
SVK,2022-09-30,18-24,59.22,57.34,22.53
SVK,2022-09-30,25-49,55.9,54.81,27.27
SVK,2022-09-30,5-9,3.77,3.15,0.0
SVK,2022-09-30,50-59,63.13,62.46,38.17
SVK,2022-09-30,60-69,71.21,70.68,58.64
SVK,2022-09-30,70-79,71.84,71.71,63.61
SVK,2022-09-30,80+,60.16,59.59,52.44
SVK,2022-10-07,10-14,18.91,17.39,0.87
SVK,2022-10-07,15-17,43.49,41.44,3.61
SVK,2022-10-07,18-24,59.23,57.34,22.54
SVK,2022-10-07,25-49,55.9,54.81,27.28
SVK,2022-10-07,5-9,3.77,3.15,0.0
SVK,2022-10-07,50-59,63.13,62.47,38.18
SVK,2022-10-07,60-69,71.22,70.68,58.65
SVK,2022-10-07,70-79,71.84,71.71,63.61
SVK,2022-10-07,80+,60.17,59.6,52.45
SVK,2022-10-14,10-14,18.91,17.4,0.87
SVK,2022-10-14,15-17,43.49,41.44,3.62
SVK,2022-10-14,18-24,59.23,57.34,22.55
SVK,2022-10-14,25-49,55.9,54.81,27.29
SVK,2022-10-14,5-9,3.77,3.15,0.0
SVK,2022-10-14,50-59,63.13,62.47,38.19
SVK,2022-10-14,60-69,71.22,70.68,58.65
SVK,2022-10-14,70-79,71.84,71.71,63.62
SVK,2022-10-14,80+,60.17,59.6,52.46
SVK,2022-10-21,10-14,18.91,17.4,0.88
SVK,2022-10-21,15-17,43.49,41.45,3.63
SVK,2022-10-21,18-24,59.23,57.34,22.55
SVK,2022-10-21,25-49,55.9,54.82,27.3
SVK,2022-10-21,5-9,3.77,3.15,0.0
SVK,2022-10-21,50-59,63.13,62.47,38.2
SVK,2022-10-21,60-69,71.22,70.68,58.66
SVK,2022-10-21,70-79,71.84,71.71,63.63
SVK,2022-10-21,80+,60.17,59.6,52.46
SVK,2022-10-28,10-14,18.91,17.4,0.89
SVK,2022-10-28,15-17,43.49,41.45,3.65
SVK,2022-10-28,18-24,59.23,57.35,22.56
SVK,2022-10-28,25-49,55.9,54.82,27.31
SVK,2022-10-28,5-9,3.77,3.16,0.0
SVK,2022-10-28,50-59,63.13,62.47,38.21
SVK,2022-10-28,60-69,71.22,70.68,58.66
SVK,2022-10-28,70-79,71.84,71.71,63.63
SVK,2022-10-28,80+,60.17,59.6,52.47
SVK,2022-11-04,10-14,18.91,17.4,0.89
SVK,2022-11-04,15-17,43.49,41.45,3.66
SVK,2022-11-04,18-24,59.23,57.35,22.56
SVK,2022-11-04,25-49,55.91,54.82,27.31
SVK,2022-11-04,5-9,3.77,3.16,0.0
SVK,2022-11-04,50-59,63.13,62.47,38.21
SVK,2022-11-04,60-69,71.22,70.68,58.67
SVK,2022-11-04,70-79,71.84,71.71,63.63
SVK,2022-11-04,80+,60.17,59.6,52.48
SVK,2022-11-11,10-14,18.92,17.41,0.9
SVK,2022-11-11,15-17,43.49,41.45,3.66
SVK,2022-11-11,18-24,59.23,57.35,22.57
SVK,2022-11-11,25-49,55.91,54.82,27.32
SVK,2022-11-11,5-9,3.77,3.16,0.0
SVK,2022-11-11,50-59,63.13,62.47,38.21
SVK,2022-11-11,60-69,71.22,70.68,58.67
SVK,2022-11-11,70-79,71.84,71.71,63.64
SVK,2022-11-11,80+,60.17,59.6,52.49
SVK,2022-11-18,10-14,18.92,17.41,0.9
SVK,2022-11-18,15-17,43.49,41.45,3.67
SVK,2022-11-18,18-24,59.23,57.35,22.57
SVK,2022-11-18,25-49,55.91,54.82,27.32
SVK,2022-11-18,5-9,3.77,3.16,0.0
SVK,2022-11-18,50-59,63.13,62.47,38.22
SVK,2022-11-18,60-69,71.22,70.68,58.67
SVK,2022-11-18,70-79,71.84,71.72,63.64
SVK,2022-11-18,80+,60.17,59.6,52.49
SVK,2022-11-25,0-4,0.01,0.01,0.0
SVK,2022-11-25,10-14,18.92,17.41,0.9
SVK,2022-11-25,15-17,43.49,41.45,3.67
SVK,2022-11-25,18-24,59.23,57.35,22.58
SVK,2022-11-25,25-49,55.91,54.82,27.33
SVK,2022-11-25,5-9,3.77,3.16,0.0
SVK,2022-11-25,50-59,63.13,62.47,38.22
SVK,2022-11-25,60-69,71.22,70.69,58.68
SVK,2022-11-25,70-79,71.84,71.72,63.64
SVK,2022-11-25,80+,60.18,59.61,52.51
SVK,2022-12-02,10-14,18.92,17.41,0.9
SVK,2022-12-02,15-17,43.49,41.46,3.67
SVK,2022-12-02,18-24,59.23,57.35,22.58
SVK,2022-12-02,25-49,55.91,54.82,27.33
SVK,2022-12-02,50-59,63.13,62.47,38.23
SVK,2022-12-02,60-69,71.22,70.69,58.68
SVK,2022-12-02,70-79,71.84,71.72,63.64
SVK,2022-12-02,80+,60.18,59.61,52.51
SVK,2022-12-09,10-14,18.92,17.41,0.9
SVK,2022-12-09,15-17,43.49,41.46,3.68
SVK,2022-12-09,18-24,59.24,57.35,22.58
SVK,2022-12-09,25-49,55.91,54.82,27.33
SVK,2022-12-09,50-59,63.13,62.47,38.23
SVK,2022-12-09,60-69,71.22,70.69,58.68
SVK,2022-12-09,70-79,71.84,71.72,63.65
SVK,2022-12-09,80+,60.18,59.61,52.52
SVK,2022-12-16,10-14,18.92,17.41,0.9
SVK,2022-12-16,15-17,43.49,41.46,3.68
SVK,2022-12-16,18-24,59.24,57.35,22.59
SVK,2022-12-16,25-49,55.91,54.83,27.34
SVK,2022-12-16,5-9,3.77,3.16,0.0
SVK,2022-12-16,50-59,63.13,62.47,38.23
SVK,2022-12-16,60-69,71.22,70.69,58.69
SVK,2022-12-16,70-79,71.84,71.72,63.65
SVK,2022-12-16,80+,60.18,59.61,52.52
SVK,2022-12-23,10-14,18.92,17.41,0.9
SVK,2022-12-23,15-17,43.49,41.46,3.69
SVK,2022-12-23,18-24,59.24,57.35,22.59
SVK,2022-12-23,25-49,55.91,54.83,27.34
SVK,2022-12-23,5-9,3.77,3.16,0.0
SVK,2022-12-23,50-59,63.13,62.47,38.23
SVK,2022-12-23,60-69,71.22,70.69,58.69
SVK,2022-12-23,70-79,71.84,71.72,63.65
SVK,2022-12-23,80+,60.18,59.61,52.53
SVK,2022-12-30,10-14,18.92,17.41,0.91
SVK,2022-12-30,15-17,43.49,41.46,3.69
SVK,2022-12-30,18-24,59.24,57.35,22.59
SVK,2022-12-30,25-49,55.91,54.83,27.34
SVK,2022-12-30,5-9,3.77,3.16,0.0
SVK,2022-12-30,50-59,63.13,62.47,38.24
SVK,2022-12-30,60-69,71.22,70.69,58.69
SVK,2022-12-30,70-79,71.84,71.72,63.65
SVK,2022-12-30,80+,60.18,59.61,52.53
SVK,2023-01-06,10-14,18.92,17.41,0.91
SVK,2023-01-06,15-17,43.49,41.46,3.69
SVK,2023-01-06,18-24,59.24,57.36,22.59
SVK,2023-01-06,25-49,55.91,54.83,27.34
SVK,2023-01-06,5-9,3.77,3.16,0.0
SVK,2023-01-06,50-59,63.13,62.47,38.24
SVK,2023-01-06,60-69,71.22,70.69,58.69
SVK,2023-01-06,70-79,71.84,71.72,63.65
SVK,2023-01-06,80+,60.18,59.61,52.53
SVK,2023-01-13,10-14,18.92,17.41,0.91
SVK,2023-01-13,15-17,43.5,41.46,3.69
SVK,2023-01-13,18-24,59.24,57.36,22.59
SVK,2023-01-13,25-49,55.91,54.83,27.34
SVK,2023-01-13,5-9,3.77,3.16,0.0
SVK,2023-01-13,50-59,63.13,62.47,38.24
SVK,2023-01-13,60-69,71.22,70.69,58.69
SVK,2023-01-13,70-79,71.84,71.72,63.65
SVK,2023-01-13,80+,60.18,59.61,52.53
SVK,2023-01-20,10-14,18.92,17.41,0.91
SVK,2023-01-20,15-17,43.5,41.46,3.69
SVK,2023-01-20,18-24,59.24,57.36,22.6
SVK,2023-01-20,25-49,55.92,54.83,27.35
SVK,2023-01-20,5-9,3.77,3.16,0.0
SVK,2023-01-20,50-59,63.13,62.48,38.24
SVK,2023-01-20,60-69,71.22,70.69,58.69
SVK,2023-01-20,70-79,71.85,71.72,63.65
SVK,2023-01-20,80+,60.18,59.61,52.53
SVK,2023-01-27,10-14,18.92,17.41,0.91
SVK,2023-01-27,15-17,43.5,41.46,3.7
SVK,2023-01-27,18-24,59.24,57.36,22.6
SVK,2023-01-27,25-49,55.92,54.83,27.35
SVK,2023-01-27,5-9,3.77,3.16,0.0
SVK,2023-01-27,50-59,63.13,62.48,38.24
SVK,2023-01-27,60-69,71.22,70.69,58.69
SVK,2023-01-27,70-79,71.85,71.72,63.65
SVK,2023-01-27,80+,60.18,59.61,52.53
SVK,2023-02-03,10-14,18.92,17.41,0.91
SVK,2023-02-03,15-17,43.5,41.46,3.7
SVK,2023-02-03,18-24,59.24,57.36,22.6
SVK,2023-02-03,25-49,55.92,54.83,27.35
SVK,2023-02-03,5-9,3.77,3.16,0.0
SVK,2023-02-03,50-59,63.13,62.48,38.24
SVK,2023-02-03,60-69,71.22,70.69,58.69
SVK,2023-02-03,70-79,71.85,71.72,63.65
SVK,2023-02-03,80+,60.18,59.61,52.53
SVK,2023-02-10,10-14,18.92,17.41,0.91
SVK,2023-02-10,15-17,43.5,41.46,3.7
SVK,2023-02-10,18-24,59.25,57.36,22.6
SVK,2023-02-10,25-49,55.92,54.83,27.35
SVK,2023-02-10,5-9,3.78,3.16,0.0
SVK,2023-02-10,50-59,63.13,62.48,38.24
SVK,2023-02-10,60-69,71.22,70.69,58.69
SVK,2023-02-10,70-79,71.85,71.72,63.65
SVK,2023-02-10,80+,60.18,59.61,52.53
SVK,2023-02-17,0-4,0.01,0.01,0.0
SVK,2023-02-17,10-14,18.92,17.41,0.91
SVK,2023-02-17,15-17,43.5,41.46,3.7
SVK,2023-02-17,18-24,59.25,57.36,22.6
SVK,2023-02-17,25-49,55.92,54.83,27.35
SVK,2023-02-17,5-9,3.78,3.16,0.01
SVK,2023-02-17,50-59,63.13,62.48,38.24
SVK,2023-02-17,60-69,71.22,70.69,58.69
SVK,2023-02-17,70-79,71.85,71.72,63.65
SVK,2023-02-17,80+,60.18,59.61,52.53
SVK,2023-02-24,10-14,18.92,17.41,0.91
SVK,2023-02-24,15-17,43.5,41.46,3.7
SVK,2023-02-24,18-24,59.25,57.37,22.6
SVK,2023-02-24,25-49,55.92,54.83,27.35
SVK,2023-02-24,50-59,63.13,62.48,38.25
SVK,2023-02-24,60-69,71.22,70.69,58.69
SVK,2023-02-24,70-79,71.85,71.72,63.65
SVK,2023-02-24,80+,60.18,59.61,52.53
SVK,2023-03-03,10-14,18.92,17.41,0.91
SVK,2023-03-03,15-17,43.5,41.46,3.7
SVK,2023-03-03,18-24,59.25,57.37,22.6
SVK,2023-03-03,25-49,55.92,54.83,27.35
SVK,2023-03-03,5-9,3.78,3.16,0.01
SVK,2023-03-03,50-59,63.14,62.48,38.25
SVK,2023-03-03,60-69,71.22,70.69,58.69
SVK,2023-03-03,70-79,71.85,71.72,63.65
SVK,2023-03-03,80+,60.18,59.61,52.53
SVK,2023-03-10,0-4,0.01,0.01,0.0
SVK,2023-03-10,10-14,18.92,17.41,0.91
SVK,2023-03-10,15-17,43.5,41.46,3.7
SVK,2023-03-10,18-24,59.25,57.37,22.61
SVK,2023-03-10,25-49,55.92,54.83,27.35
SVK,2023-03-10,5-9,3.78,3.17,0.01
SVK,2023-03-10,50-59,63.14,62.48,38.25
SVK,2023-03-10,60-69,71.22,70.69,58.69
SVK,2023-03-10,70-79,71.85,71.72,63.65
SVK,2023-03-10,80+,60.18,59.61,52.54
SVK,2023-03-17,10-14,18.92,17.42,0.91
SVK,2023-03-17,15-17,43.51,41.46,3.7
SVK,2023-03-17,18-24,59.25,57.37,22.61
SVK,2023-03-17,25-49,55.92,54.83,27.35
SVK,2023-03-17,50-59,63.14,62.48,38.25
SVK,2023-03-17,60-69,71.22,70.69,58.69
SVK,2023-03-17,70-79,71.85,71.72,63.65
SVK,2023-03-17,80+,60.18,59.61,52.54
SVK,2023-03-24,10-14,18.92,17.42,0.91
SVK,2023-03-24,15-17,43.51,41.47,3.7
SVK,2023-03-24,18-24,59.26,57.37,22.61
SVK,2023-03-24,25-49,55.92,54.83,27.35
SVK,2023-03-24,50-59,63.14,62.48,38.25
SVK,2023-03-24,60-69,71.22,70.69,58.69
SVK,2023-03-24,70-79,71.85,71.72,63.65
SVK,2023-03-24,80+,60.18,59.61,52.54
SVK,2023-03-31,10-14,18.92,17.42,0.91
SVK,2023-03-31,15-17,43.51,41.47,3.7
SVK,2023-03-31,18-24,59.26,57.37,22.61
SVK,2023-03-31,25-49,55.92,54.83,27.35
SVK,2023-03-31,50-59,63.14,62.48,38.25
SVK,2023-03-31,60-69,71.22,70.69,58.69
SVK,2023-03-31,70-79,71.85,71.72,63.65
SVK,2023-03-31,80+,60.18,59.61,52.54
SVK,2023-04-14,15-17,43.51,41.47,3.7
SVK,2023-04-14,18-24,59.26,57.38,22.61
SVK,2023-04-14,25-49,55.92,54.84,27.36
SVK,2023-04-14,5-9,3.78,3.17,0.01
SVK,2023-04-14,50-59,63.14,62.48,38.25
SVK,2023-04-14,60-69,71.22,70.69,58.69
SVK,2023-04-14,70-79,71.85,71.72,63.65
SVK,2023-04-14,80+,60.18,59.61,52.54
SVK,2023-04-21,15-17,43.51,41.47,3.7
SVK,2023-04-21,18-24,59.26,57.38,22.61
SVK,2023-04-21,25-49,55.92,54.84,27.36
SVK,2023-04-21,5-9,3.78,3.17,0.01
SVK,2023-04-21,50-59,63.14,62.48,38.25
SVK,2023-04-21,60-69,71.22,70.69,58.69
SVK,2023-04-21,70-79,71.85,71.72,63.65
SVK,2023-04-21,80+,60.18,59.61,52.54
SVK,2023-05-05,10-14,18.92,17.42,0.91
SVK,2023-05-05,15-17,43.51,41.47,3.7
SVK,2023-05-05,18-24,59.26,57.38,22.61
SVK,2023-05-05,25-49,55.92,54.84,27.36
SVK,2023-05-05,50-59,63.14,62.48,38.25
SVK,2023-05-05,60-69,71.22,70.69,58.69
SVK,2023-05-05,70-79,71.85,71.72,63.65
SVK,2023-05-05,80+,60.18,59.61,52.54
SVK,2023-06-02,10-14,18.92,17.42,0.91
SVK,2023-06-02,15-17,43.51,41.47,3.71
SVK,2023-06-02,18-24,59.26,57.38,22.61
SVK,2023-06-02,25-49,55.92,54.84,27.36
SVK,2023-06-02,50-59,63.14,62.48,38.25
SVK,2023-06-02,60-69,71.22,70.69,58.69
SVK,2023-06-02,70-79,71.85,71.72,63.66
SVK,2023-06-02,80+,60.18,59.61,52.54
SVK,2023-09-29,18-24,59.26,57.38,22.61
SVK,2023-09-29,25-49,55.92,54.84,27.36
SVK,2023-09-29,50-59,63.14,62.48,38.25
SVK,2023-09-29,60-69,71.22,70.69,58.69
SVK,2023-09-29,70-79,71.85,71.72,63.66
SVK,2023-09-29,80+,60.18,59.61,52.54
SVN,2022-07-08,0-17,11.6,10.87,0.34
SVN,2022-07-08,18-24,61.8,59.74,18.37
SVN,2022-07-08,25-49,59.89,57.75,22.49
SVN,2022-07-08,50-59,72.38,70.55,39.63
SVN,2022-07-08,60-69,76.78,75.79,53.5
SVN,2022-07-08,70-79,80.44,79.75,63.13
SVN,2022-07-08,80+,68.27,67.76,52.88
SVN,2022-07-15,0-17,11.6,10.87,0.34
SVN,2022-07-15,18-24,61.8,59.74,18.43
SVN,2022-07-15,25-49,59.89,57.76,22.52
SVN,2022-07-15,50-59,72.38,70.56,39.66
SVN,2022-07-15,60-69,76.78,75.8,53.52
SVN,2022-07-15,70-79,80.44,79.76,63.15
SVN,2022-07-15,80+,68.27,67.76,52.91
SVN,2022-07-22,0-17,11.6,10.87,0.35
SVN,2022-07-22,18-24,61.81,59.75,18.47
SVN,2022-07-22,25-49,59.9,57.76,22.56
SVN,2022-07-22,50-59,72.38,70.56,39.69
SVN,2022-07-22,60-69,76.78,75.8,53.54
SVN,2022-07-22,70-79,80.44,79.76,63.17
SVN,2022-07-22,80+,68.27,67.76,52.92
SVN,2022-07-29,0-17,11.6,10.88,0.35
SVN,2022-07-29,18-24,61.82,59.76,18.52
SVN,2022-07-29,25-49,59.9,57.77,22.6
SVN,2022-07-29,50-59,72.38,70.56,39.71
SVN,2022-07-29,60-69,76.78,75.8,53.56
SVN,2022-07-29,70-79,80.44,79.76,63.19
SVN,2022-07-29,80+,68.27,67.77,52.98
SVN,2022-08-05,0-17,11.61,10.88,0.35
SVN,2022-08-05,18-24,61.82,59.76,18.55
SVN,2022-08-05,25-49,59.9,57.77,22.62
SVN,2022-08-05,50-59,72.38,70.56,39.73
SVN,2022-08-05,60-69,76.78,75.8,53.58
SVN,2022-08-05,70-79,80.44,79.76,63.21
SVN,2022-08-05,80+,68.28,67.77,53.01
SVN,2022-08-12,0-17,11.61,10.88,0.35
SVN,2022-08-12,18-24,61.82,59.77,18.58
SVN,2022-08-12,25-49,59.91,57.77,22.64
SVN,2022-08-12,50-59,72.38,70.57,39.74
SVN,2022-08-12,60-69,76.78,75.8,53.6
SVN,2022-08-12,70-79,80.44,79.76,63.23
SVN,2022-08-12,80+,68.29,67.78,53.04
SVN,2022-08-19,0-17,11.61,10.88,0.36
SVN,2022-08-19,18-24,61.83,59.78,18.62
SVN,2022-08-19,25-49,59.91,57.78,22.65
SVN,2022-08-19,50-59,72.38,70.57,39.75
SVN,2022-08-19,60-69,76.78,75.8,53.61
SVN,2022-08-19,70-79,80.44,79.76,63.25
SVN,2022-08-19,80+,68.29,67.78,53.08
SVN,2022-08-26,0-17,11.61,10.89,0.36
SVN,2022-08-26,18-24,61.83,59.79,18.66
SVN,2022-08-26,25-49,59.91,57.78,22.67
SVN,2022-08-26,50-59,72.39,70.57,39.77
SVN,2022-08-26,60-69,76.79,75.81,53.63
SVN,2022-08-26,70-79,80.44,79.76,63.28
SVN,2022-08-26,80+,68.3,67.79,53.16
SVN,2022-09-02,0-17,11.61,10.89,0.36
SVN,2022-09-02,18-24,61.84,59.79,18.69
SVN,2022-09-02,25-49,59.91,57.79,22.69
SVN,2022-09-02,50-59,72.39,70.57,39.78
SVN,2022-09-02,60-69,76.79,75.81,53.65
SVN,2022-09-02,70-79,80.44,79.76,63.31
SVN,2022-09-02,80+,68.3,67.79,53.25
SVN,2022-09-09,0-17,11.62,10.89,0.37
SVN,2022-09-09,18-24,61.84,59.8,18.72
SVN,2022-09-09,25-49,59.92,57.79,22.71
SVN,2022-09-09,50-59,72.39,70.57,39.8
SVN,2022-09-09,60-69,76.79,75.81,53.66
SVN,2022-09-09,70-79,80.44,79.76,63.33
SVN,2022-09-09,80+,68.31,67.8,53.29
SVN,2022-09-16,0-17,11.62,10.89,0.37
SVN,2022-09-16,18-24,61.84,59.81,18.74
SVN,2022-09-16,25-49,59.92,57.8,22.72
SVN,2022-09-16,50-59,72.39,70.57,39.81
SVN,2022-09-16,60-69,76.79,75.81,53.67
SVN,2022-09-16,70-79,80.44,79.77,63.36
SVN,2022-09-16,80+,68.31,67.81,53.36
SVN,2022-09-23,0-17,11.62,10.9,0.37
SVN,2022-09-23,18-24,61.85,59.81,18.76
SVN,2022-09-23,25-49,59.92,57.8,22.74
SVN,2022-09-23,50-59,72.39,70.58,39.83
SVN,2022-09-23,60-69,76.79,75.81,53.72
SVN,2022-09-23,70-79,80.45,79.77,63.44
SVN,2022-09-23,80+,68.31,67.81,53.44
SVN,2022-09-30,0-17,11.62,10.9,0.38
